Age,workclass,fnlwgt,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,class
*,Private,*,7,*,Machine-op-inspct,Unmarried,White,Female,0,0,*,United-States,<=50K
*,Private,*,14,*,Sales,Wife,White,Female,0,0,*,United-States,<=50K
*,Private,*,10,*,Sales,Unmarried,White,Female,0,0,*,United-States,<=50K
*,Private,*,9,*,Tech-support,Husband,White,Male,0,0,*,United-States,>50K
*,Private,*,13,*,Exec-managerial,Husband,White,Male,0,0,*,United-States,<=50K
*,Private,*,9,*,Sales,Husband,White,Male,0,0,*,United-States,>50K
*,Self-emp-not-inc,*,9,*,Farming-fishing,Husband,White,Male,0,0,*,United-States,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Private,*,9,*,Craft-repair,Unmarried,Black,Male,0,0,*,United-States,<=50K
*,Self-emp-not-inc,*,11,*,Exec-managerial,Husband,White,Male,0,0,*,United-States,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,>50K
*,Private,*,9,*,Machine-op-inspct,Own-child,Black,Female,0,0,*,United-States,<=50K
*,Private,*,13,*,Adm-clerical,Own-child,White,Female,0,0,*,United-States,<=50K
*,Private,*,6,*,Transport-moving,Husband,White,Male,0,0,*,United-States,<=50K
*,Self-emp-not-inc,*,9,*,Craft-repair,Not-in-family,White,Male,0,0,*,United-States,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,>50K
*,Private,*,13,*,Machine-op-inspct,Own-child,White,Male,0,0,*,United-States,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Private,*,10,*,Other-service,Own-child,Black,Male,0,0,*,United-States,<=50K
*,Private,*,9,*,Other-service,Own-child,White,Male,0,0,*,United-States,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Self-emp-not-inc,*,10,*,Farming-fishing,Husband,White,Male,0,0,*,United-States,<=50K
*,Private,*,9,*,Sales,Unmarried,Black,Female,0,0,*,United-States,<=50K
*,Private,*,10,*,Exec-managerial,Husband,White,Male,0,0,*,United-States,>50K
*,Private,*,9,*,Craft-repair,Husband,White,Male,0,0,*,United-States,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Private,*,9,*,Craft-repair,Own-child,Black,Male,0,0,*,United-States,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Private,*,13,*,Prof-specialty,Husband,White,Male,0,0,*,United-States,>50K
*,Private,*,9,*,Craft-repair,Own-child,White,Male,0,0,*,United-States,<=50K
*,Private,*,13,*,Prof-specialty,Husband,White,Male,0,0,*,United-States,>50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Private,*,9,*,Machine-op-inspct,Unmarried,Black,Female,0,0,*,United-States,<=50K
*,Private,*,10,*,Prof-specialty,Husband,White,Male,0,0,*,United-States,<=50K
*,Private,*,13,*,Exec-managerial,Husband,White,Male,0,0,*,United-States,>50K
*,Local-gov,*,14,*,Prof-specialty,Unmarried,White,Female,0,0,*,United-States,<=50K
*,Private,*,10,*,Exec-managerial,Not-in-family,White,Female,0,0,*,United-States,<=50K
*,Self-emp-inc,*,6,*,Farming-fishing,Husband,White,Male,0,0,*,United-States,<=50K
*,Private,*,13,*,Prof-specialty,Not-in-family,White,Male,0,0,*,United-States,<=50K
*,Private,*,11,*,Prof-specialty,Husband,White,Male,0,0,*,United-States,>50K
*,Self-emp-not-inc,*,9,*,Farming-fishing,Own-child,White,Male,0,0,*,United-States,<=50K
*,Private,*,9,*,Craft-repair,Own-child,White,Female,0,0,*,United-States,<=50K
*,Private,*,10,*,Exec-managerial,Husband,White,Male,0,0,*,United-States,>50K
*,Private,*,9,*,Craft-repair,Not-in-family,White,Male,0,0,*,Ireland,<=50K
*,Private,*,9,*,Adm-clerical,Not-in-family,White,Female,0,0,*,United-States,<=50K
*,Self-emp-inc,*,13,*,Sales,Husband,White,Male,0,0,*,United-States,>50K
*,Private,*,10,*,Sales,Not-in-family,White,Male,0,0,*,United-States,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Private,*,13,*,Prof-specialty,Husband,White,Male,3103,0,*,United-States,>50K
*,Private,*,9,*,Handlers-cleaners,Own-child,White,Male,0,0,*,United-States,<=50K
*,Private,*,9,*,Sales,Husband,White,Male,0,0,*,United-States,>50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Private,*,10,*,Adm-clerical,Unmarried,Black,Female,0,0,*,United-States,<=50K
*,Private,*,9,*,Craft-repair,Not-in-family,White,Male,3325,0,*,United-States,<=50K
*,Private,*,10,*,Sales,Husband,White,Male,0,0,*,United-States,>50K
*,Private,*,9,*,Machine-op-inspct,Unmarried,White,Male,0,0,*,United-States,<=50K
*,State-gov,*,10,*,Adm-clerical,Unmarried,Black,Female,0,0,*,United-States,<=50K
*,Private,*,14,*,Exec-managerial,Not-in-family,White,Male,0,0,*,United-States,>50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Self-emp-inc,*,10,*,Exec-managerial,Husband,White,Male,0,0,*,United-States,<=50K
*,Self-emp-not-inc,*,9,*,Farming-fishing,Husband,White,Male,0,0,*,United-States,<=50K
*,Private,*,10,*,Adm-clerical,Unmarried,White,Female,0,0,*,United-States,<=50K
*,Private,*,13,*,Other-service,Own-child,White,Female,0,0,*,United-States,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,>50K
*,Private,*,10,*,Handlers-cleaners,Not-in-family,White,Male,0,0,*,United-States,<=50K
*,Private,*,10,*,Craft-repair,Own-child,White,Male,0,0,*,United-States,<=50K
*,Private,*,14,*,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,*,India,<=50K
*,Private,*,10,*,Prof-specialty,Own-child,White,Male,0,0,*,United-States,<=50K
*,Self-emp-not-inc,*,10,*,Sales,Not-in-family,White,Male,0,0,*,United-States,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Local-gov,*,7,*,Transport-moving,Husband,White,Male,0,0,*,United-States,<=50K
*,Private,*,13,*,Exec-managerial,Not-in-family,White,Male,0,0,*,United-States,<=50K
*,Private,*,9,*,Machine-op-inspct,Other-relative,White,Female,0,0,*,United-States,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Private,*,4,*,Machine-op-inspct,Husband,White,Male,0,0,*,United-States,<=50K
*,Private,*,4,*,Craft-repair,Husband,White,Male,0,0,*,United-States,<=50K
*,Private,*,10,*,Other-service,Unmarried,White,Female,0,0,*,United-States,<=50K
*,Private,*,10,*,Sales,Not-in-family,White,Female,0,0,*,United-States,<=50K
*,Private,*,12,*,Adm-clerical,Not-in-family,White,Female,0,0,*,United-States,<=50K
*,Private,*,11,*,Tech-support,Unmarried,White,Female,0,0,*,United-States,<=50K
*,Private,*,10,*,Tech-support,Other-relative,White,Male,0,0,*,United-States,<=50K
*,Private,*,9,*,Craft-repair,Other-relative,White,Male,0,0,*,United-States,<=50K
*,Private,*,9,*,Craft-repair,Husband,White,Male,0,0,*,United-States,<=50K
*,Self-emp-inc,*,9,*,Sales,Wife,White,Female,0,0,*,United-States,<=50K
*,Private,*,14,*,Exec-managerial,Not-in-family,White,Male,0,0,*,United-States,>50K
*,Private,*,13,*,Prof-specialty,Husband,White,Male,0,0,*,United-States,>50K
*,*,*,*,*,*,*,*,*,*,*,*,*,>50K
*,Private,*,9,*,Handlers-cleaners,Husband,White,Male,0,0,*,United-States,>50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,State-gov,*,13,*,Adm-clerical,Husband,White,Male,0,0,*,United-States,<=50K
*,Federal-gov,*,13,*,Prof-specialty,Husband,White,Male,0,0,*,United-States,>50K
*,Private,*,9,*,Farming-fishing,Own-child,White,Male,0,0,*,United-States,<=50K
*,Private,*,10,*,Exec-managerial,Not-in-family,Black,Female,0,0,*,United-States,<=50K
*,State-gov,*,16,*,Prof-specialty,Husband,White,Male,0,0,*,United-States,>50K
*,*,*,*,*,*,*,*,*,*,*,*,*,>50K
*,Private,*,13,*,Craft-repair,Husband,White,Male,0,0,*,United-States,>50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Self-emp-not-inc,*,9,*,Craft-repair,Husband,White,Male,0,0,*,England,<=50K
*,Private,*,9,*,Machine-op-inspct,Husband,White,Male,0,0,*,United-States,<=50K
*,Self-emp-inc,*,15,*,Prof-specialty,Husband,White,Male,0,2415,*,United-States,>50K
*,Private,*,10,*,Other-service,Not-in-family,White,Male,0,0,*,United-States,<=50K
*,State-gov,*,14,*,Exec-managerial,Husband,White,Male,0,0,*,United-States,<=50K
*,Private,*,9,*,Machine-op-inspct,Unmarried,White,Female,0,0,*,United-States,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Private,*,10,*,Craft-repair,Husband,White,Male,0,0,*,United-States,>50K
*,Private,*,9,*,Adm-clerical,Husband,White,Male,0,0,*,United-States,<=50K
*,Private,*,14,*,Sales,Husband,White,Male,0,0,*,United-States,>50K
*,Local-gov,*,13,*,Prof-specialty,Unmarried,White,Female,0,0,*,United-States,<=50K
*,Private,*,9,*,Adm-clerical,Own-child,White,Female,0,0,*,United-States,<=50K
*,Local-gov,*,8,*,Craft-repair,Husband,White,Male,0,0,*,United-States,<=50K
*,Self-emp-not-inc,*,10,*,Sales,Husband,White,Male,0,0,*,United-States,>50K
*,*,*,*,*,*,*,*,*,*,*,*,*,>50K
*,State-gov,*,13,*,Prof-specialty,Not-in-family,White,Male,0,0,*,United-States,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Private,*,9,*,Handlers-cleaners,Other-relative,White,Male,0,0,*,United-States,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Private,*,10,*,Adm-clerical,Not-in-family,White,Male,0,0,*,United-States,<=50K
*,Private,*,13,*,Sales,Not-in-family,White,Male,0,0,*,United-States,<=50K
*,Self-emp-not-inc,*,10,*,Farming-fishing,Husband,White,Male,0,0,*,United-States,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,>50K
*,*,*,*,*,*,*,*,*,*,*,*,*,>50K
*,Private,*,13,*,Sales,Unmarried,White,Female,0,0,*,United-States,<=50K
*,Private,*,10,*,Transport-moving,Husband,White,Male,0,0,*,United-States,>50K
*,Private,*,9,*,Handlers-cleaners,Husband,White,Male,0,0,*,United-States,<=50K
*,Self-emp-not-inc,*,9,*,Exec-managerial,Husband,White,Male,0,0,*,United-States,<=50K
*,Self-emp-not-inc,*,9,*,Machine-op-inspct,Husband,White,Male,0,0,*,United-States,<=50K
*,Private,*,9,*,Sales,Husband,White,Male,0,0,*,United-States,>50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Private,*,10,*,Adm-clerical,Own-child,White,Female,0,0,*,United-States,<=50K
*,Private,*,9,*,Transport-moving,Husband,White,Male,0,0,*,United-States,<=50K
*,Private,*,10,*,Other-service,Own-child,White,Male,0,0,*,United-States,<=50K
*,Private,*,12,*,Prof-specialty,Not-in-family,White,Female,0,0,*,United-States,<=50K
*,Private,*,10,*,Craft-repair,Husband,White,Male,0,0,*,United-States,<=50K
*,Private,*,9,*,Handlers-cleaners,Not-in-family,White,Male,0,0,*,United-States,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,>50K
*,Private,*,10,*,Transport-moving,Own-child,White,Male,0,0,*,United-States,<=50K
*,Local-gov,*,13,*,Adm-clerical,Not-in-family,White,Female,0,0,*,United-States,<=50K
*,Private,*,10,*,Exec-managerial,Not-in-family,White,Male,0,0,*,United-States,<=50K
*,Private,*,7,*,Other-service,Unmarried,Black,Female,0,0,*,United-States,<=50K
*,Private,*,9,*,Exec-managerial,Own-child,White,Female,0,0,*,United-States,<=50K
*,Private,*,10,*,Exec-managerial,Husband,White,Male,15024,0,*,United-States,>50K
*,Private,*,9,*,Craft-repair,Own-child,Black,Male,0,0,*,United-States,<=50K
*,Private,*,10,*,Sales,Own-child,White,Male,0,0,*,United-States,<=50K
*,Private,*,10,*,Sales,Own-child,White,Female,0,0,*,United-States,<=50K
*,Private,*,13,*,Sales,Husband,White,Male,0,0,*,United-States,<=50K
*,Private,*,14,*,Exec-managerial,Husband,White,Male,0,0,*,United-States,>50K
*,State-gov,*,10,*,Other-service,Own-child,White,Male,0,0,*,United-States,<=50K
*,Private,*,13,*,Exec-managerial,Husband,White,Male,0,0,*,United-States,>50K
*,State-gov,*,15,*,Prof-specialty,Husband,White,Male,0,0,*,United-States,>50K
*,Private,*,9,*,Machine-op-inspct,Unmarried,White,Female,0,0,*,United-States,<=50K
*,Self-emp-inc,*,10,*,Exec-managerial,Unmarried,White,Male,0,0,*,United-States,<=50K
*,Private,*,9,*,Craft-repair,Own-child,White,Male,0,0,*,United-States,<=50K
*,Private,*,10,*,Handlers-cleaners,Own-child,White,Male,0,0,*,United-States,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Private,*,9,*,Machine-op-inspct,Unmarried,Black,Female,0,0,*,United-States,<=50K
*,Local-gov,*,9,*,Adm-clerical,Unmarried,White,Female,0,0,*,United-States,<=50K
*,Self-emp-not-inc,*,13,*,Sales,Husband,White,Male,15024,0,*,United-States,>50K
*,Private,*,10,*,Adm-clerical,Not-in-family,White,Female,0,0,*,United-States,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,>50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Self-emp-inc,*,13,*,Exec-managerial,Husband,White,Male,0,0,*,United-States,>50K
*,Local-gov,*,13,*,Prof-specialty,Wife,White,Female,0,0,*,United-States,<=50K
*,Self-emp-inc,*,13,*,Exec-managerial,Husband,White,Male,0,0,*,United-States,>50K
*,Local-gov,*,13,*,Prof-specialty,Not-in-family,White,Female,0,0,*,United-States,<=50K
*,State-gov,*,10,*,Prof-specialty,Unmarried,White,Female,0,0,*,United-States,<=50K
*,Private,*,8,*,Sales,Own-child,White,Female,0,0,*,United-States,<=50K
*,Private,*,9,*,Machine-op-inspct,Husband,White,Male,0,0,*,United-States,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Private,*,10,*,Machine-op-inspct,Own-child,White,Female,0,0,*,United-States,<=50K
*,Private,*,10,*,Other-service,Own-child,White,Female,0,0,*,United-States,<=50K
*,Private,*,10,*,Sales,Husband,White,Male,0,0,*,United-States,<=50K
*,Private,*,15,*,Prof-specialty,Husband,White,Male,99999,0,*,United-States,>50K
*,Local-gov,*,13,*,Exec-managerial,Husband,White,Male,0,1977,*,United-States,>50K
*,*,*,*,*,*,*,*,*,*,*,*,*,>50K
*,Private,*,10,*,Sales,Own-child,White,Female,0,0,*,United-States,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Private,*,16,*,Prof-specialty,Husband,White,Male,0,0,*,United-States,>50K
*,Private,*,9,*,Adm-clerical,Own-child,White,Male,0,0,*,United-States,<=50K
*,Private,*,13,*,Exec-managerial,Husband,White,Male,15024,0,*,United-States,>50K
*,Private,*,10,*,Other-service,Own-child,White,Male,0,0,*,United-States,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Self-emp-inc,*,13,*,Sales,Husband,White,Male,0,0,*,United-States,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Private,*,3,*,Farming-fishing,Not-in-family,White,Male,0,0,*,Mexico,<=50K
*,Private,*,10,*,Adm-clerical,Unmarried,White,Female,0,0,*,United-States,<=50K
*,Private,*,10,*,Craft-repair,Own-child,White,Male,0,0,*,United-States,<=50K
*,Private,*,9,*,Adm-clerical,Wife,White,Female,0,0,*,United-States,>50K
*,Private,*,11,*,Adm-clerical,Unmarried,White,Female,0,0,*,United-States,<=50K
*,Private,*,10,*,Adm-clerical,Own-child,White,Female,0,0,*,United-States,<=50K
*,Private,*,14,*,Exec-managerial,Husband,White,Male,0,1977,*,United-States,>50K
*,State-gov,*,9,*,Adm-clerical,Husband,White,Male,0,0,*,United-States,<=50K
*,Private,*,13,*,Exec-managerial,Own-child,White,Male,0,0,*,United-States,<=50K
*,Private,*,10,*,Machine-op-inspct,Husband,White,Male,0,0,*,United-States,<=50K
*,Federal-gov,*,12,*,Prof-specialty,Not-in-family,White,Female,0,0,*,United-States,>50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Private,*,10,*,Transport-moving,Husband,White,Male,0,0,*,United-States,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,>50K
*,Federal-gov,*,13,*,Prof-specialty,Husband,White,Male,0,0,*,United-States,>50K
*,Private,*,9,*,Transport-moving,Husband,White,Male,0,0,*,United-States,<=50K
*,Self-emp-not-inc,*,10,*,Farming-fishing,Not-in-family,White,Male,0,0,*,United-States,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,>50K
*,Federal-gov,*,9,*,Adm-clerical,Unmarried,White,Female,0,0,*,United-States,<=50K
*,Private,*,10,*,Adm-clerical,Own-child,White,Male,0,0,*,United-States,<=50K
*,Private,*,9,*,Craft-repair,Husband,White,Male,0,0,*,United-States,>50K
*,Private,*,9,*,Craft-repair,Husband,White,Male,0,0,*,United-States,<=50K
*,Local-gov,*,9,*,Craft-repair,Husband,White,Male,0,0,*,United-States,<=50K
*,Private,*,14,*,Exec-managerial,Husband,Black,Male,0,1977,*,United-States,>50K
*,Private,*,13,*,Exec-managerial,Husband,White,Male,0,0,*,United-States,>50K
*,Private,*,9,*,Sales,Husband,White,Male,0,0,*,United-States,<=50K
*,Private,*,13,*,Prof-specialty,Not-in-family,White,Female,0,0,*,United-States,<=50K
*,Private,*,10,*,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,*,United-States,<=50K
*,Self-emp-inc,*,9,*,Exec-managerial,Husband,White,Male,0,0,*,United-States,<=50K
*,Private,*,9,*,Handlers-cleaners,Husband,White,Male,0,0,*,United-States,<=50K
*,State-gov,*,13,*,Prof-specialty,Not-in-family,White,Male,0,0,*,United-States,<=50K
*,Self-emp-not-inc,*,16,*,Exec-managerial,Husband,White,Male,0,0,*,United-States,>50K
*,Federal-gov,*,13,*,Prof-specialty,Husband,White,Male,0,0,*,United-States,>50K
*,Private,*,9,*,Sales,Husband,White,Male,0,0,*,United-States,>50K
*,Private,*,9,*,Sales,Husband,White,Male,7298,0,*,United-States,>50K
*,Private,*,15,*,Prof-specialty,Own-child,White,Male,0,0,*,United-States,>50K
*,Private,*,10,*,Other-service,Husband,White,Male,0,0,*,United-States,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,>50K
*,Local-gov,*,14,*,Prof-specialty,Unmarried,White,Male,0,0,*,United-States,<=50K
*,Private,*,9,*,Craft-repair,Own-child,Black,Male,0,0,*,United-States,<=50K
*,Private,*,9,*,Machine-op-inspct,Not-in-family,White,Male,0,0,*,United-States,<=50K
*,Local-gov,*,9,*,Exec-managerial,Wife,White,Female,0,0,*,United-States,>50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Private,*,14,*,Prof-specialty,Husband,White,Male,0,0,*,United-States,>50K
*,Private,*,13,*,Exec-managerial,Husband,White,Male,0,0,*,United-States,>50K
*,Private,*,9,*,Transport-moving,Husband,White,Male,0,0,*,United-States,<=50K
*,State-gov,*,10,*,Adm-clerical,Own-child,White,Female,0,0,*,United-States,<=50K
*,Self-emp-not-inc,*,14,*,Sales,Husband,White,Male,0,0,*,United-States,<=50K
*,State-gov,*,10,*,Prof-specialty,Not-in-family,White,Male,0,0,*,United-States,<=50K
*,Private,*,10,*,Handlers-cleaners,Wife,White,Female,0,0,*,United-States,<=50K
*,Local-gov,*,10,*,Exec-managerial,Husband,White,Male,0,0,*,United-States,<=50K
*,Private,*,15,*,Prof-specialty,Not-in-family,White,Male,99999,0,*,United-States,>50K
*,Private,*,13,*,Adm-clerical,Wife,White,Female,0,0,*,United-States,>50K
*,Private,*,9,*,Handlers-cleaners,Own-child,White,Male,0,0,*,United-States,<=50K
*,Self-emp-not-inc,*,9,*,Other-service,Unmarried,White,Female,0,0,*,United-States,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Local-gov,*,9,*,Protective-serv,Husband,White,Male,0,0,*,United-States,>50K
*,Private,*,9,*,Craft-repair,Own-child,White,Male,0,0,*,United-States,<=50K
*,Private,*,12,*,Machine-op-inspct,Unmarried,White,Male,0,0,*,United-States,<=50K
*,Private,*,9,*,Sales,Not-in-family,White,Female,0,0,*,United-States,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,>50K
*,Private,*,13,*,Sales,Husband,White,Male,0,0,*,United-States,>50K
*,Private,*,13,*,Sales,Husband,White,Male,0,0,*,United-States,<=50K
*,Private,*,9,*,Sales,Unmarried,Black,Female,0,0,*,United-States,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Private,*,6,*,Craft-repair,Husband,White,Male,0,0,*,United-States,>50K
*,Private,*,4,*,Machine-op-inspct,Not-in-family,Black,Female,0,0,*,United-States,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Private,*,8,*,Machine-op-inspct,Unmarried,Black,Female,0,0,*,United-States,<=50K
*,Private,*,9,*,Other-service,Own-child,Black,Male,0,0,*,United-States,<=50K
*,Private,*,9,*,Sales,Unmarried,White,Male,0,0,*,United-States,<=50K
*,Private,*,3,*,Farming-fishing,Other-relative,White,Male,0,0,*,Mexico,<=50K
*,Self-emp-inc,*,9,*,Sales,Husband,White,Male,0,0,*,United-States,<=50K
*,Private,*,9,*,Machine-op-inspct,Wife,White,Female,0,0,*,United-States,>50K
*,Private,*,10,*,Sales,Husband,Asian-Pac-Islander,Male,0,0,*,United-States,>50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Private,*,9,*,Sales,Own-child,Asian-Pac-Islander,Male,0,0,*,South,<=50K
*,Private,*,13,*,Sales,Wife,White,Female,0,0,*,United-States,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,>50K
*,Private,*,4,*,Craft-repair,Unmarried,White,Male,0,0,*,United-States,<=50K
*,Local-gov,*,13,*,Exec-managerial,Husband,White,Male,0,1977,*,United-States,>50K
*,Private,*,6,*,Machine-op-inspct,Not-in-family,White,Male,0,0,*,United-States,<=50K
*,Private,*,9,*,Prof-specialty,Not-in-family,White,Female,0,0,*,United-States,<=50K
*,Private,*,12,*,Handlers-cleaners,Husband,White,Male,0,0,*,United-States,<=50K
*,Private,*,13,*,Sales,Husband,White,Male,0,2415,*,United-States,>50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Private,*,10,*,Adm-clerical,Own-child,White,Male,0,0,*,United-States,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Private,*,13,*,Farming-fishing,Husband,White,Male,0,0,*,United-States,>50K
*,Private,*,13,*,Craft-repair,Husband,White,Male,0,0,*,United-States,>50K
*,Private,*,13,*,Sales,Husband,White,Male,0,0,*,United-States,>50K
*,Private,*,7,*,Adm-clerical,Unmarried,White,Female,0,0,*,United-States,<=50K
*,Self-emp-inc,*,13,*,Exec-managerial,Not-in-family,White,Male,0,0,*,United-States,>50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Self-emp-not-inc,*,10,*,Craft-repair,Unmarried,White,Male,0,0,*,United-States,<=50K
*,Private,*,13,*,Adm-clerical,Not-in-family,Black,Male,0,0,*,United-States,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,>50K
*,*,*,*,*,*,*,*,*,*,*,*,*,>50K
*,Local-gov,*,6,*,Transport-moving,Husband,White,Male,0,0,*,United-States,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Private,*,4,*,Machine-op-inspct,Not-in-family,White,Male,0,0,*,United-States,<=50K
*,Private,*,13,*,Exec-managerial,Wife,Black,Female,0,0,*,United-States,>50K
*,Private,*,9,*,Machine-op-inspct,Not-in-family,White,Female,0,0,*,United-States,<=50K
*,Private,*,9,*,Other-service,Unmarried,Black,Female,0,0,*,United-States,<=50K
*,Self-emp-not-inc,*,4,*,Craft-repair,Husband,White,Male,0,0,*,United-States,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Private,*,10,*,Other-service,Unmarried,White,Female,0,0,*,United-States,<=50K
*,Private,*,10,*,Other-service,Not-in-family,Black,Male,0,0,*,United-States,<=50K
*,Private,*,9,*,Handlers-cleaners,Not-in-family,White,Male,0,0,*,United-States,<=50K
*,Private,*,5,*,Machine-op-inspct,Other-relative,White,Male,0,0,*,Mexico,<=50K
*,Local-gov,*,13,*,Prof-specialty,Unmarried,White,Male,0,0,*,United-States,<=50K
*,Private,*,10,*,Sales,Husband,White,Male,3103,0,*,United-States,>50K
*,Private,*,11,*,Sales,Not-in-family,White,Male,0,0,*,United-States,<=50K
*,Self-emp-inc,*,13,*,Sales,Husband,White,Male,0,0,*,United-States,<=50K
*,Private,*,13,*,Exec-managerial,Husband,White,Male,0,1887,*,United-States,>50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Private,*,10,*,Sales,Own-child,Black,Female,0,0,*,United-States,<=50K
*,Local-gov,*,13,*,Prof-specialty,Not-in-family,White,Female,0,0,*,United-States,>50K
*,Private,*,9,*,Handlers-cleaners,Unmarried,White,Male,0,0,*,United-States,<=50K
*,Self-emp-not-inc,*,9,*,Craft-repair,Husband,White,Male,0,0,*,United-States,>50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Private,*,9,*,Handlers-cleaners,Own-child,White,Male,0,0,*,United-States,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,>50K
*,Private,*,9,*,Craft-repair,Not-in-family,White,Male,0,0,*,United-States,<=50K
*,Self-emp-not-inc,*,9,*,Transport-moving,Husband,White,Male,0,0,*,United-States,>50K
*,Private,*,10,*,Adm-clerical,Not-in-family,White,Female,0,0,*,United-States,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Private,*,13,*,Exec-managerial,Husband,White,Male,0,0,*,United-States,>50K
*,Private,*,13,*,Tech-support,Husband,White,Male,0,0,*,United-States,<=50K
*,Private,*,9,*,Prof-specialty,Husband,White,Male,0,0,*,United-States,>50K
*,Private,*,13,*,Prof-specialty,Not-in-family,Black,Male,0,0,*,United-States,>50K
*,Private,*,6,*,Other-service,Not-in-family,White,Female,0,0,*,United-States,<=50K
*,Federal-gov,*,14,*,Exec-managerial,Husband,White,Male,0,0,*,United-States,>50K
*,Private,*,6,*,Craft-repair,Not-in-family,White,Male,0,0,*,United-States,<=50K
*,Private,*,9,*,Craft-repair,Husband,White,Male,0,0,*,United-States,>50K
*,Local-gov,*,13,*,Prof-specialty,Husband,White,Male,7688,0,*,United-States,>50K
*,Private,*,10,*,Adm-clerical,Unmarried,White,Female,0,0,*,United-States,<=50K
*,Local-gov,*,14,*,Prof-specialty,Not-in-family,White,Female,0,0,*,United-States,<=50K
*,Private,*,9,*,Craft-repair,Husband,White,Male,0,0,*,United-States,<=50K
*,Federal-gov,*,9,*,Craft-repair,Husband,White,Male,0,0,*,United-States,>50K
