Age,workclass,fnlwgt,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,class
*,Unknown/without,*,(9-12),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,>50K
*,Unknown/without,*,(13-16),Never-married,*,Family,White/Black,Female,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(13-16),Married-civ-spouse,*,Married,White/Black,Female,-1500,0,*,North-America,>50K
*,Unknown/without,*,(9-12),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Married-civ-spouse,*,Married,White/Black,Male,4500-7500,0,*,North-America,<=50K
*,Government,*,(9-12),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(13-16),Widowed,*,Other,White/Black,Female,-1500,0,*,North-America,<=50K
*,Government,*,(13-16),Never-married,*,Family,White/Black,Female,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Separated,*,Other,White/Black,Female,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Married-civ-spouse,*,Married,White/Black,Female,-1500,0,*,North-America,>50K
*,Unknown/without,*,(9-12),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,>50K
*,Unknown/without,*,(9-12),Never-married,*,Other,White/Black,Female,-1500,0,*,North-America,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Unknown/without,*,(9-12),Never-married,*,Other,White/Black,Female,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,<=50K
*,Self-employed,*,(9-12),Never-married,*,Other,White/Black,Male,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,>50K
*,Unknown/without,*,(9-12),Never-married,*,Other,White/Black,Female,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(13-16),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,>50K
*,Unknown/without,*,(9-12),Never-married,*,Other,White/Black,Female,-1500,0,*,North-America,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Unknown/without,*,(5-8),Never-married,*,Other,White/Black,Male,-1500,0,*,North-America,<=50K
*,Government,*,(9-12),Separated,*,Other,White/Black,Female,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(1-4),Never-married,*,Family,White/Black,Male,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(5-8),Never-married,*,Other,White/Black,Male,-1500,0,*,North-America,<=50K
*,Government,*,(13-16),Never-married,*,Other,White/Black,Male,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Separated,*,Other,White/Black,Female,-1500,0,*,North-America,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,>50K
*,Unknown/without,*,(9-12),Married-civ-spouse,*,Married,White/Black,Female,-1500,0,*,North-America,>50K
*,Unknown/without,*,(1-4),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,Middle-America,<=50K
*,Self-employed,*,(13-16),Married-civ-spouse,*,Married,White/Black,Male,12500-25000,0,*,North-America,>50K
*,Unknown/without,*,(13-16),Never-married,*,Family,White/Black,Female,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Never-married,*,Other,White/Black,Male,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,West-Europe,>50K
*,Unknown/without,*,(1-4),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Divorced,*,Other,White/Black,Female,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Married-civ-spouse,*,Married,White/Black,Female,-1500,0,*,North-America,>50K
*,Government,*,(13-16),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,>50K
*,Unknown/without,*,(9-12),Never-married,*,Other,White/Black,Female,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,>50K
*,Unknown/without,*,(1-4),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,>50K
*,Unknown/without,*,(9-12),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,>50K
*,Government,*,(9-12),Divorced,*,Other,White/Black,Female,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,>50K
*,Self-employed,*,(13-16),Divorced,*,Other,White/Black,Male,-1500,0,*,North-America,<=50K
*,Government,*,(9-12),Divorced,*,Other,White/Black,Female,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Never-married,*,Family,White/Black,Male,-1500,0,*,North-America,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,>50K
*,Unknown/without,*,(13-16),Divorced,*,Other,White/Black,Female,-1500,0,*,North-America,<=50K
*,Government,*,(9-12),Never-married,*,Other,White/Black,Female,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(13-16),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,>50K
*,Government,*,(9-12),Never-married,*,Other,White/Black,Female,-1500,0,*,North-America,<=50K
*,Self-employed,*,(9-12),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,>50K
*,Unknown/without,*,(9-12),Separated,*,Other,White/Black,Male,-1500,0,*,North-America,<=50K
*,Self-employed,*,(13-16),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Never-married,*,Family,White/Black,Female,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(13-16),Married-civ-spouse,*,Married,White/Black,Male,4500-7500,0,*,North-America,>50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Unknown/without,*,(9-12),Never-married,*,Family,White/Black,Male,-1500,0,*,North-America,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Unknown/without,*,(9-12),Divorced,*,Other,White/Black,Female,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Divorced,*,Other,White/Black,Male,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Never-married,*,Family,White/Black,Male,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,>50K
*,Unknown/without,*,(5-8),Never-married,*,Family,White/Black,Male,-1500,0,*,Middle-America,<=50K
*,Government,*,(9-12),Never-married,*,Other,White/Black,Female,-1500,0,*,North-America,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Self-employed,*,(13-16),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Divorced,*,Other,White/Black,Male,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Never-married,*,Other,White/Black,Male,-1500,0,*,North-America,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Unknown/without,*,(9-12),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Married-civ-spouse,*,Married,White/Black,Male,-1500,1902,*,North-America,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Unknown/without,*,(9-12),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(5-8),Never-married,*,Family,White/Black,Female,-1500,0,*,North-America,<=50K
*,Government,*,(13-16),Never-married,*,Other,White/Black,Female,-1500,0,*,North-America,<=50K
*,Government,*,(9-12),Never-married,*,Other,White/Black,Female,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,Middle-America,>50K
*,Government,*,(13-16),Never-married,*,Other,White/Black,Female,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(13-16),Never-married,*,Other,White/Black,Male,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(13-16),Never-married,*,Other,White/Black,Female,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(13-16),Married-civ-spouse,*,Married,Non-Europian,Male,-1500,0,*,North-Asia,>50K
*,Government,*,(13-16),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,>50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Self-employed,*,(9-12),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Unknown/without,*,(9-12),Divorced,*,Other,White/Black,Male,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,>50K
*,Unknown/without,*,(9-12),Divorced,*,Other,White/Black,Female,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Never-married,*,Family,White/Black,Male,-1500,0,*,North-America,<=50K
*,Self-employed,*,(9-12),Never-married,*,Family,White/Black,Male,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(13-16),Divorced,*,Other,White/Black,Female,-1500,0,*,North-America,<=50K
*,Self-employed,*,(9-12),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Separated,*,Other,White/Black,Female,-1500,0,*,North-America,<=50K
*,Self-employed,*,(13-16),Divorced,*,Other,White/Black,Male,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Separated,*,Other,White/Black,Female,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Divorced,*,Other,White/Black,Male,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Never-married,*,Other,Non-Europian,Male,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(13-16),Married-civ-spouse,*,Married,White/Black,Male,-1500,1902,*,North-America,>50K
*,Unknown/without,*,(13-16),Married-civ-spouse,*,Married,White/Black,Female,-1500,0,*,North-America,>50K
*,Unknown/without,*,(9-12),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Never-married,*,Family,White/Black,Male,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(13-16),Married-civ-spouse,*,Married,White/Black,Male,7500-12500,0,*,North-America,>50K
*,Government,*,(9-12),Widowed,*,Other,White/Black,Female,-1500,0,*,North-America,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Unknown/without,*,(9-12),Married-spouse-absent,*,Other,White/Black,Male,-1500,0,*,North-America,>50K
*,Unknown/without,*,(13-16),Married-civ-spouse,*,Married,White/Black,Female,-1500,0,*,North-America,>50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Unknown/without,*,(13-16),Married-civ-spouse,*,Married,White/Black,Female,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Widowed,*,Other,White/Black,Male,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(13-16),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,<=50K
*,Self-employed,*,(9-12),Never-married,*,Other,White/Black,Male,-1500,0,*,North-America,<=50K
*,Government,*,(13-16),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,>50K
*,Self-employed,*,(13-16),Married-civ-spouse,*,Married,White/Black,Male,25000+,0,*,North-America,>50K
*,Unknown/without,*,(9-12),Never-married,*,Other,White/Black,Male,-1500,0,*,North-America,<=50K
*,Government,*,(9-12),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,>50K
*,Unknown/without,*,(9-12),Never-married,*,Family,White/Black,Male,-1500,0,*,North-America,<=50K
*,Government,*,(13-16),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,>50K
*,Unknown/without,*,(13-16),Married-civ-spouse,*,Married,White/Black,Male,-1500,1887,*,North-America,>50K
*,Unknown/without,*,(9-12),Widowed,*,Other,White/Black,Male,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(5-8),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Divorced,*,Other,White/Black,Male,-1500,0,*,North-America,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,>50K
*,Unknown/without,*,(9-12),Divorced,*,Other,White/Black,Male,-1500,0,*,North-America,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,>50K
*,Unknown/without,*,(5-8),Separated,*,Other,White/Black,Male,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Married-civ-spouse,*,Married,White/Black,Male,-1500,1887,*,North-America,>50K
*,Unknown/without,*,(9-12),Never-married,*,Family,White/Black,Female,-1500,0,*,North-America,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Unknown/without,*,(5-8),Never-married,*,Family,White/Black,Male,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Never-married,*,Family,White/Black,Female,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(13-16),Married-civ-spouse,*,Married,Non-Europian,Male,-1500,0,*,North-Asia,>50K
*,Unknown/without,*,(9-12),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Unknown/without,*,(5-8),Never-married,*,Other,White/Black,Female,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(13-16),Married-civ-spouse,*,Married,White/Black,Male,12500-25000,0,*,North-America,>50K
*,Unknown/without,*,(13-16),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,>50K
*,Self-employed,*,(9-12),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(5-8),Never-married,*,Family,White/Black,Male,-1500,0,*,North-America,<=50K
*,Self-employed,*,(5-8),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,>50K
*,Government,*,(9-12),Never-married,*,Other,White/Black,Male,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Divorced,*,Other,White/Black,Female,-1500,0,*,North-America,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,>50K
*,Unknown/without,*,(13-16),Married-civ-spouse,*,Married,White/Black,Male,12500-25000,0,*,North-America,>50K
*,Unknown/without,*,(13-16),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,West-Europe,<=50K
*,Unknown/without,*,(9-12),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,>50K
*,Unknown/without,*,(13-16),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(13-16),Married-civ-spouse,*,Married,White/Black,Male,25000+,0,*,North-America,>50K
*,Unknown/without,*,(9-12),Married-civ-spouse,*,Married,White/Black,Male,4500-7500,0,*,North-America,>50K
*,Unknown/without,*,(9-12),Never-married,*,Family,White/Black,Male,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Never-married,*,Family,White/Black,Male,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Separated,*,Other,White/Black,Female,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Never-married,*,Other,White/Black,Male,-1500,0,*,North-America,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,>50K
*,Unknown/without,*,(9-12),Never-married,*,Family,White/Black,Male,-1500,0,*,North-America,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Government,*,(9-12),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Unknown/without,*,(9-12),Divorced,*,Other,White/Black,Female,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Never-married,*,Other,White/Black,Female,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,West-Europe,>50K
*,Unknown/without,*,(9-12),Separated,*,Other,White/Black,Female,-1500,0,*,North-America,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Unknown/without,*,(5-8),Never-married,*,Family,White/Black,Male,-1500,0,*,North-America,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Unknown/without,*,(9-12),Never-married,*,Family,White/Black,Female,-1500,0,*,North-America,<=50K
*,Self-employed,*,(13-16),Married-civ-spouse,*,Married,White/Black,Male,12500-25000,0,*,North-America,>50K
*,Self-employed,*,(13-16),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,>50K
*,Unknown/without,*,(13-16),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(1-4),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,<=50K
*,Government,*,(13-16),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,<=50K
*,Self-employed,*,(9-12),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,>50K
*,Unknown/without,*,(13-16),Never-married,*,Other,White/Black,Male,-1500,0,*,North-America,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Unknown/without,*,(9-12),Never-married,*,Other,White/Black,Male,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Never-married,*,Family,White/Black,Female,-1500,0,*,North-America,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,>50K
*,Unknown/without,*,(9-12),Never-married,*,Family,White/Black,Female,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Divorced,*,Other,White/Black,Male,-1500,0,*,North-America,<=50K
*,Government,*,(9-12),Never-married,*,Other,White/Black,Female,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Never-married,*,Family,Non-Europian,Male,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(1-4),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(13-16),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,>50K
*,Unknown/without,*,(9-12),Married-civ-spouse,*,Married,White/Black,Male,3000-4500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,>50K
*,Unknown/without,*,(5-8),Married-civ-spouse,*,Married,White/Black,Female,-1500,0,*,North-America,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Unknown/without,*,(9-12),Never-married,*,Family,White/Black,Male,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(5-8),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,Middle-America,<=50K
*,Government,*,(9-12),Divorced,*,Other,White/Black,Female,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Never-married,*,Family,Non-Europian,Male,-1500,0,*,South-Asia,<=50K
*,Unknown/without,*,(9-12),Never-married,*,Other,White/Black,Male,-1500,0,*,North-America,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,>50K
*,Government,*,(13-16),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,>50K
*,Self-employed,*,(5-8),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Never-married,*,Family,White/Black,Female,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Never-married,*,Other,White/Black,Male,-1500,0,*,North-America,<=50K
*,Self-employed,*,(5-8),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Unknown/without,*,(5-8),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,<=50K
*,Self-employed,*,(13-16),Never-married,*,Other,White/Black,Male,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(5-8),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,>50K
*,*,*,*,*,*,*,*,*,*,*,*,*,>50K
*,Unknown/without,*,(9-12),Never-married,*,Family,White/Black,Female,-1500,0,*,North-America,<=50K
*,Self-employed,*,(9-12),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Married-civ-spouse,*,Married,White/Black,Male,4500-7500,0,*,North-America,>50K
*,Self-employed,*,(9-12),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,>50K
*,Unknown/without,*,(13-16),Married-civ-spouse,*,Married,Non-Europian,Male,-1500,0,*,North-Asia,<=50K
*,Government,*,(13-16),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,>50K
*,Unknown/without,*,(13-16),Never-married,*,Other,White/Black,Male,-1500,0,*,North-America,<=50K
*,Government,*,(9-12),Never-married,*,Other,White/Black,Female,-1500,0,*,North-America,<=50K
*,Government,*,(13-16),Never-married,*,Other,White/Black,Male,-1500,0,*,North-America,<=50K
*,Government,*,(9-12),Never-married,*,Other,White/Black,Male,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Never-married,*,Family,White/Black,Female,-1500,0,*,North-America,<=50K
*,Self-employed,*,(9-12),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,<=50K
*,Self-employed,*,(9-12),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Government,*,(9-12),Divorced,*,Other,White/Black,Female,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Never-married,*,Family,White/Black,Male,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Never-married,*,Family,White/Black,Male,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Married-civ-spouse,*,Married,Non-Europian,Male,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(1-4),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,Middle-America,<=50K
*,Unknown/without,*,(9-12),Divorced,*,Other,White/Black,Female,-1500,0,*,North-America,<=50K
*,Government,*,(9-12),Never-married,*,Other,White/Black,Female,-1500,0,*,North-America,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Unknown/without,*,(13-16),Divorced,*,Other,White/Black,Female,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Never-married,*,Other,White/Black,Female,-1500,0,*,North-America,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Self-employed,*,(9-12),Married-civ-spouse,*,Married,White/Black,Female,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Divorced,*,Other,White/Black,Female,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Divorced,*,Other,White/Black,Female,-1500,0,*,North-America,<=50K
*,Self-employed,*,(9-12),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,<=50K
*,Government,*,(9-12),Separated,*,Other,White/Black,Female,-1500,0,*,North-America,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Unknown/without,*,(9-12),Married-civ-spouse,*,Married,White/Black,Male,3000-4500,0,*,North-America,>50K
*,Self-employed,*,(9-12),Never-married,*,Other,White/Black,Male,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(13-16),Married-civ-spouse,*,Married,White/Black,Male,12500-25000,0,*,North-America,>50K
*,Unknown/without,*,(9-12),Divorced,*,Other,White/Black,Male,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Married-civ-spouse,*,Married,White/Black,Male,3000-4500,0,*,North-America,>50K
*,Unknown/without,*,(9-12),Divorced,*,Other,White/Black,Female,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Divorced,*,Family,White/Black,Female,-1500,0,*,North-America,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,>50K
*,Government,*,(13-16),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,>50K
*,Unknown/without,*,(13-16),Never-married,*,Other,White/Black,Female,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Married-civ-spouse,*,Family,White/Black,Female,-1500,0,*,North-America,>50K
*,*,*,*,*,*,*,*,*,*,*,*,*,>50K
*,Self-employed,*,(9-12),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(5-8),Never-married,*,Family,White/Black,Female,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(5-8),Separated,*,Other,White/Black,Male,-1500,0,*,North-America,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Unknown/without,*,(9-12),Separated,*,Other,White/Black,Male,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,<=50K
*,Self-employed,*,(13-16),Married-civ-spouse,*,Married,White/Black,Male,7500-12500,0,*,North-America,>50K
*,Unknown/without,*,(5-8),Never-married,*,Other,White/Black,Male,-1500,0,*,North-America,<=50K
*,Self-employed,*,(13-16),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(13-16),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,>50K
*,Unknown/without,*,(9-12),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Divorced,*,Other,White/Black,Female,-1500,0,*,North-America,<=50K
*,*,*,*,*,*,*,*,*,*,*,*,*,<=50K
*,Unknown/without,*,(9-12),Divorced,*,Other,White/Black,Female,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Divorced,*,Other,White/Black,Male,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Never-married,*,Family,White/Black,Female,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(5-8),Never-married,*,Family,White/Black,Male,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(9-12),Divorced,*,Other,White/Black,Male,-1500,0,*,North-America,<=50K
*,Unknown/without,*,(13-16),Married-civ-spouse,*,Married,White/Black,Male,4500-7500,0,*,North-America,>50K
*,Unknown/without,*,(9-12),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,>50K
*,Unknown/without,*,(13-16),Married-civ-spouse,*,Married,White/Black,Male,-1500,0,*,North-America,>50K
*,Unknown/without,*,(9-12),Never-married,*,Family,White/Black,Male,-1500,0,*,North-America,<=50K
